|HIP 47498 |09 41 02.1030|-57 15 33.988| 5.80|
|HIP 3583  |00 45 45.4340|-47 33 07.833| 5.80|
|HIP 38848 |07 56 59.4689|+15 47 25.377| 5.80|
|HIP 50493 |10 18 38.1586|-56 06 38.430| 5.80|
|HIP 76878 |15 41 54.7581|+18 27 50.035| 5.80|
|HIP 55716 |11 24 58.9868|+11 25 49.115| 5.80|
|HIP 59920 |12 17 29.5623|+53 11 29.188| 5.80|
|HIP 72552 |14 49 58.3864|+28 36 57.000| 5.80|
|HIP 109332|22 08 58.9906|-18 31 10.465| 5.80|
|HIP 113031|22 53 28.6911|-11 36 59.468| 5.80|
|HIP 37710 |07 44 09.7434|-36 03 45.768| 5.80|
|HIP 42028 |08 34 01.6372|-02 09 05.777| 5.80|
|HIP 98512 |20 00 48.3236|-45 06 46.557| 5.80|
|HIP 95222 |19 22 21.5098|-00 15 08.202| 5.81|
|HIP 12148 |02 36 35.1037|+07 43 48.279| 5.81|
|HIP 64927 |13 18 27.7074|+34 05 53.853| 5.81|
|HIP 114167|23 07 14.8066|-50 41 11.849| 5.81|
|HIP 11090 |02 22 50.3620|+41 23 47.525| 5.81|
|HIP 118281|23 59 29.3338|+33 43 26.879| 5.81|
|HIP 99663 |20 13 27.5692|+60 38 25.560| 5.81|
|HIP 16368 |03 30 51.6825|-66 29 22.985| 5.81|
|HIP 26545 |05 38 43.5267|-40 42 26.489| 5.81|
|HIP 116582|23 37 32.0312|+44 25 44.527| 5.81|
|HIP 50384 |10 17 14.8006|+23 06 23.242| 5.81|
|HIP 32402 |06 45 53.7213|-52 24 34.969| 5.81|
|HIP 65247 |13 22 16.2898|-52 10 58.626| 5.81|
|HIP 28287 |05 58 37.5567|-44 02 04.508| 5.81|
|HIP 115191|23 19 52.3812|+42 04 40.922| 5.81|
|HIP 35202 |07 16 31.8569|-38 19 08.185| 5.81|
|HIP 90342 |18 25 58.7716|+29 49 44.363| 5.81|
|HIP 86620 |17 41 58.0384|+72 09 27.273| 5.81|
|HIP 53762 |10 59 59.4289|-43 48 25.686| 5.81|
|HIP 77738 |15 52 16.5817|+55 49 35.694| 5.81|
|HIP 89609 |18 17 11.6292|-17 22 25.867| 5.81|
|HIP 5494  |01 10 19.4494|+25 27 28.944| 5.81|
|HIP 17798 |03 48 35.7230|-20 54 10.570| 5.81|
|HIP 24732 |05 18 13.2527|+73 16 05.291| 5.81|
|HIP 99026 |20 06 13.6388|+53 09 54.243| 5.81|
|HIP 67143 |13 45 36.9377|-26 06 57.545| 5.81|
|HIP 66563 |13 38 42.1259|-29 33 38.447| 5.81|
|HIP 10871 |02 19 54.2467|-55 56 41.430| 5.81|
|HIP 20465 |04 23 05.6610|-24 53 31.628| 5.81|
|HIP 105413|21 21 04.8006|+07 21 16.366| 5.81|
|HIP 14187 |03 02 55.8417|-46 58 30.152| 5.81|
|HIP 74096 |15 08 35.5649|+25 06 31.092| 5.82|
|HIP 38159 |07 49 12.8664|-46 51 27.867| 5.82|
|HIP 75944 |15 30 40.3876|-16 36 34.049| 5.82|
|HIP 116250|23 33 19.5456|-77 23 07.194| 5.82|
|HIP 55581 |11 23 08.1653|-56 46 45.727| 5.82|
|HIP 31173 |06 32 27.2028|+32 27 17.786| 5.82|
|HIP 68079 |13 56 19.8934|-46 35 33.824| 5.82|
|HIP 111600|22 36 35.4694|-31 39 49.295| 5.82|
|HIP 7078  |01 31 13.5185|+70 15 53.239| 5.82|
|HIP 31072 |06 31 13.0973|-35 15 31.900| 5.82|
|HIP 112590|22 48 11.0670|+37 25 00.632| 5.82|
|HIP 100276|20 20 21.3966|+17 47 34.809| 5.82|
|HIP 41621 |08 29 07.5728|-44 09 37.554| 5.82|
|HIP 22573 |04 51 28.1987|-34 54 22.435| 5.82|
|HIP 93580 |19 03 32.2390|+01 49 08.165| 5.82|
|HIP 85207 |17 24 42.0401|-21 26 29.089| 5.82|
|HIP 30703 |06 27 04.1357|-58 00 07.579| 5.82|
|HIP 76207 |15 34 01.7374|-40 03 58.855| 5.82|
|HIP 87812 |17 56 18.4030|+00 40 13.281| 5.82|
|HIP 64822 |13 17 13.9230|-43 58 45.991| 5.82|
|HIP 16846 |03 36 47.3088|+00 35 17.358| 5.82|
|HIP 76569 |15 38 16.2421|-21 00 58.151| 5.82|
|HIP 65536 |13 26 08.0233|+72 23 29.394| 5.82|
|HIP 113084|22 54 06.9108|+40 22 36.611| 5.82|
|HIP 59728 |12 14 59.5823|-20 50 39.240| 5.82|
|HIP 91974 |18 44 49.6032|-25 00 39.108| 5.82|
|HIP 95785 |19 28 57.0776|+24 46 07.253| 5.82|
|HIP 13835 |02 58 05.6879|-23 36 22.098| 5.82|
|HIP 28992 |06 07 03.6685|-34 18 43.278| 5.82|
|HIP 92027 |18 45 28.3559|+05 30 00.443| 5.82|
|HIP 78442 |16 00 51.1589|+04 25 37.849| 5.82|
|HIP 16340 |03 30 36.9322|+48 06 13.157| 5.82|
|HIP 91532 |18 40 00.4003|-07 47 26.548| 5.82|
|HIP 17891 |03 49 36.6212|+63 17 49.576| 5.82|
|HIP 92488 |18 50 58.5050|-09 46 26.766| 5.82|
|HIP 60584 |12 25 03.2236|+56 46 40.290| 5.82|
|HIP 62512 |12 48 39.3366|+60 19 11.628| 5.83|
|HIP 29575 |06 13 54.2445|-03 44 29.122| 5.83|
|HIP 114382|23 09 57.6408|-42 51 40.209| 5.83|
|HIP 40077 |08 11 10.8046|-48 27 43.213| 5.83|
|HIP 71573 |14 38 15.2051|+54 01 24.189| 5.83|
|HIP 48748 |09 56 35.4701|-33 25 06.779| 5.83|
|HIP 81289 |16 36 11.2119|+46 36 47.970| 5.83|
|HIP 45559 |09 17 07.7321|-14 34 26.608| 5.83|
|HIP 85760 |17 31 27.4731|-80 51 32.502| 5.83|
|HIP 13108 |02 48 32.0631|+18 17 01.932| 5.83|
|HIP 73566 |15 02 06.3790|-28 03 37.901| 5.83|
|HIP 36812 |07 34 15.8941|+03 22 18.251| 5.83|
|HIP 110787|22 26 42.4463|+78 47 09.395| 5.83|
|HIP 70663 |14 27 12.2995|-46 08 02.631| 5.83|
|HIP 5021  |01 04 19.5489|+61 34 48.879| 5.83|
|HIP 8544  |01 50 08.5803|+22 16 31.284| 5.83|
|HIP 104680|21 12 13.6681|-40 16 07.782| 5.83|
|HIP 56035 |11 29 04.7036|+61 46 40.028| 5.83|
|HIP 80351 |16 24 10.8272|+06 56 53.417| 5.83|
|HIP 26396 |05 37 08.8381|+26 55 28.302| 5.83|
|HIP 3299  |00 42 03.4357|+66 08 51.407| 5.83|
|HIP 108875|22 03 19.0221|+11 23 11.602| 5.83|
|HIP 29629 |06 14 36.7067|-04 34 06.467| 5.83|
|HIP 105164|21 18 11.0660|-04 31 10.242| 5.83|
|HIP 45675 |09 18 42.3613|-51 33 38.376| 5.83|
|HIP 97376 |19 47 27.7763|+38 24 27.420| 5.83|
|HIP 100069|20 18 06.9900|+40 43 55.553| 5.83|
|HIP 103359|20 56 25.4400|+50 43 43.139| 5.83|
|HIP 67861 |13 53 57.2469|-47 07 41.353| 5.83|
|HIP 39380 |08 03 04.1699|-32 27 48.855| 5.83|
|HIP 88818 |18 07 49.5625|+26 06 04.396| 5.83|
|HIP 81472 |16 38 26.3013|-43 23 54.153| 5.83|
|HIP 35749 |07 22 25.3969|-05 58 58.109| 5.83|
|HIP 29379 |06 11 32.3052|+24 25 13.365| 5.83|
|HIP 85379 |17 26 44.2423|+48 15 36.260| 5.83|
|HIP 58181 |11 55 58.4077|+56 35 54.826| 5.83|
|HIP 103810|21 02 08.9964|+56 40 10.601| 5.83|
|HIP 95732 |19 28 20.7967|+02 55 48.242| 5.84|
|HIP 11840 |02 32 52.6580|+34 32 32.843| 5.84|
|HIP 92822 |18 54 47.1693|+48 51 35.005| 5.84|
|HIP 12288 |02 38 18.5957|-30 11 37.978| 5.84|
|HIP 63143 |12 56 17.6421|+54 05 58.139| 5.84|
|HIP 50336 |10 16 41.8395|+25 22 14.512| 5.84|
|HIP 64587 |13 14 17.3565|-78 26 50.802| 5.84|
|HIP 840   |00 10 18.8493|-05 14 54.662| 5.84|
|HIP 82716 |16 54 26.9414|-42 28 43.952| 5.84|
|HIP 108226|21 55 30.9910|+65 19 14.923| 5.84|
|HIP 81741 |16 41 45.4951|-33 08 44.236| 5.84|
|HIP 99572 |20 12 25.7553|-12 37 01.280| 5.84|
|HIP 9132  |01 57 43.7353|+27 48 16.286| 5.84|
|HIP 873   |00 10 42.7454|-12 34 47.294| 5.84|
|HIP 95582 |19 26 28.6867|+19 53 29.796| 5.84|
|HIP 22407 |04 49 19.0593|+32 35 17.765| 5.84|
|HIP 112417|22 46 10.1053|+44 32 45.516| 5.84|
|HIP 91461 |18 39 14.2710|-47 54 35.293| 5.84|
|HIP 61916 |12 41 23.0450|-46 08 44.618| 5.84|
|HIP 23883 |05 07 55.4348|+21 42 17.409| 5.84|
|HIP 35025 |07 14 41.9446|+24 53 06.727| 5.84|
|HIP 52139 |10 39 07.7955|+37 54 36.401| 5.84|
|HIP 23148 |04 58 50.9872|-82 28 13.881| 5.84|
|HIP 15305 |03 17 26.6020|-47 45 06.256| 5.84|
|HIP 88670 |18 06 07.4010|-08 19 26.094| 5.84|
|HIP 78168 |15 57 40.4696|-20 58 58.892| 5.84|
|HIP 69829 |14 17 28.4426|+15 15 48.099| 5.84|
|HIP 87472 |17 52 19.7597|-34 25 00.590| 5.84|
|HIP 56606 |11 36 22.3809|-61 03 08.774| 5.84|
|HIP 34758 |07 11 41.6109|-20 52 59.216| 5.84|
|HIP 76594 |15 38 34.2004|+50 25 24.067| 5.84|
|HIP 6502  |01 23 30.9681|-30 56 43.822| 5.84|
|HIP 14110 |03 01 56.0932|-09 57 41.016| 5.84|
|HIP 106062|21 28 59.7571|+22 10 45.854| 5.84|
|HIP 10035 |02 09 09.3314|-43 30 59.295| 5.84|
|HIP 74539 |15 13 53.3217|-26 11 36.814| 5.84|
|HIP 71002 |14 31 16.3861|-67 43 01.394| 5.84|
|HIP 111810|22 38 52.6181|+19 31 20.971| 5.84|
|HIP 19454 |04 10 00.2238|+86 37 34.866| 5.84|
|HIP 95188 |19 21 50.8327|-18 18 29.385| 5.84|
|HIP 64623 |13 14 43.3632|-48 57 24.498| 5.84|
|HIP 36721 |07 33 09.7776|-24 42 38.809| 5.84|
|HIP 85889 |17 33 07.3871|-41 10 23.007| 5.84|
|HIP 113622|23 00 42.8975|+03 00 43.230| 5.85|
|HIP 33377 |06 56 32.0604|+46 16 26.350| 5.85|
|HIP 74100 |15 08 39.2136|-42 52 04.331| 5.85|
|HIP 66798 |13 41 29.8170|+64 49 20.783| 5.85|
|HIP 18606 |03 58 52.4213|-05 28 10.286| 5.85|
|HIP 111643|22 36 58.8199|-40 35 27.114| 5.85|
|HIP 72959 |14 54 37.9206|-33 18 02.019| 5.85|
|HIP 114641|23 13 26.5084|+11 03 54.057| 5.85|
|HIP 76509 |15 37 32.0426|+54 30 31.619| 5.85|
|HIP 34819 |07 12 26.3879|+24 07 43.330| 5.85|
|HIP 45314 |09 14 08.2298|-44 08 45.073| 5.85|
|HIP 52922 |10 49 24.4565|-59 19 25.602| 5.85|
|HIP 94336 |19 12 05.2156|+49 51 15.257| 5.85|
|HIP 21604 |04 38 15.8385|+20 41 05.072| 5.85|
|HIP 117722|23 52 30.0483|-14 15 04.345| 5.85|
|HIP 77370 |15 47 37.9136|+55 22 35.815| 5.85|
|HIP 91438 |18 38 53.4473|-21 03 05.407| 5.85|
|HIP 59608 |12 13 25.9945|+10 15 44.497| 5.85|
|HIP 52948 |10 49 43.4829|-09 51 09.464| 5.85|
|HIP 57841 |11 51 41.6168|-30 50 02.745| 5.85|
|HIP 44406 |09 02 44.8229|+07 17 53.748| 5.85|
|HIP 45386 |09 14 57.1659|-37 36 08.519| 5.85|
|HIP 48734 |09 56 26.0264|+08 55 59.188| 5.85|
|HIP 12686 |02 42 59.4674|+53 31 34.256| 5.85|
|HIP 20271 |04 20 42.8319|-07 35 32.967| 5.85|
|HIP 95352 |19 23 56.4886|+43 23 17.654| 5.85|
|HIP 82621 |16 53 25.2570|-20 24 55.759| 5.86|
|HIP 89234 |18 12 34.1658|-73 40 18.403| 5.86|
|HIP 36399 |07 29 25.6100|-07 33 05.308| 5.86|
|HIP 20341 |04 21 27.0501|-00 05 52.320| 5.86|
|HIP 16989 |03 38 29.2542|-07 23 30.154| 5.86|
|HIP 61720 |12 39 03.4846|-30 25 20.457| 5.86|
|HIP 25488 |05 27 05.3180|-40 56 37.584| 5.86|
|HIP 100062|20 18 01.3752|-21 48 35.640| 5.86|
|HIP 102772|20 49 17.6055|-25 46 52.301| 5.86|
|HIP 71184 |14 33 32.4708|-54 59 55.016| 5.86|
|HIP 71182 |14 33 29.9702|-52 40 46.131| 5.86|
|HIP 13339 |02 51 41.7524|+46 50 31.207| 5.86|
|HIP 49893 |10 11 12.7932|+37 24 07.095| 5.86|
|HIP 97081 |19 43 45.0819|+41 46 23.102| 5.86|
|HIP 29616 |06 14 28.5850|+17 54 22.962| 5.86|
|HIP 31039 |06 30 47.1413|+58 09 48.445| 5.86|
|HIP 25887 |05 31 35.9885|-45 55 31.457| 5.86|
|HIP 116380|23 34 59.0305|+71 38 31.377| 5.86|
|HIP 72567 |14 50 15.7188|+23 54 42.355| 5.86|
|HIP 82172 |16 47 19.7448|+42 14 20.326| 5.86|
|HIP 89115 |18 11 15.7618|-75 53 26.860| 5.86|
|HIP 21972 |04 43 21.5985|+49 58 25.774| 5.86|
|HIP 94157 |19 09 57.6540|-41 53 32.025| 5.86|
|HIP 85049 |17 22 55.2281|-58 00 37.041| 5.86|
|HIP 88101 |17 59 36.7648|-04 49 15.282| 5.86|
|HIP 112997|22 53 02.2787|+16 50 28.540| 5.86|
|HIP 35347 |07 18 04.2571|-43 59 12.381| 5.86|
|HIP 53778 |11 00 11.6989|-14 04 59.875| 5.86|
|HIP 40357 |08 14 23.8783|-45 50 04.374| 5.86|
|HIP 10326 |02 13 00.9524|-21 00 00.852| 5.86|
|HIP 8387  |01 48 10.9027|+16 57 20.271| 5.86|
|HIP 46618 |09 30 22.5392|-15 34 37.895| 5.86|
|HIP 48893 |09 58 22.9099|+72 52 46.553| 5.86|
|HIP 45585 |09 17 27.6341|-74 44 04.835| 5.86|
|HIP 3750  |00 48 08.8755|+72 40 28.048| 5.86|
|HIP 79098 |16 08 43.7272|-23 41 07.271| 5.86|
|HIP 43370 |08 50 02.2417|-29 27 46.837| 5.86|
|HIP 69929 |14 18 38.2962|-18 42 57.174| 5.86|
|HIP 33937 |07 02 33.2944|+16 40 28.074| 5.86|
|HIP 38712 |07 55 31.4377|+08 51 47.006| 5.86|
|HIP 23475 |05 02 45.3701|-04 12 36.452| 5.86|
|HIP 77052 |15 44 01.8459|+02 30 55.890| 5.86|
|HIP 1372  |00 17 09.0402|+47 56 50.694| 5.86|
|HIP 61420 |12 35 08.1538|+21 52 53.153| 5.86|
|HIP 117503|23 49 40.9601|+36 25 31.430| 5.86|
|HIP 100738|20 25 26.8204|-28 39 47.806| 5.86|
|HIP 89099 |18 11 05.5362|-41 21 32.473| 5.86|
|HIP 46736 |09 31 32.9335|-35 42 51.584| 5.86|
|HIP 77541 |15 49 57.5209|-48 54 44.576| 5.86|
|HIP 79320 |16 11 17.7675|-41 07 10.193| 5.86|
|HIP 84248 |17 13 18.1125|-67 11 46.939| 5.87|
|HIP 31665 |06 37 38.3989|+56 51 27.026| 5.87|
|HIP 35626 |07 21 04.3404|-25 53 30.034| 5.87|
|HIP 86847 |17 44 42.0058|-42 43 45.480| 5.87|
|HIP 36444 |07 29 59.7450|-52 39 04.635| 5.87|
|HIP 69965 |14 19 01.1260|-25 48 58.742| 5.87|
|HIP 30666 |06 26 39.5911|-01 30 26.152| 5.87|
|HIP 39191 |08 00 55.8622|+25 23 34.153| 5.87|
|HIP 52841 |10 48 14.1318|-31 41 16.275| 5.87|
|HIP 62360 |12 46 46.2206|-33 18 55.490| 5.87|
|HIP 27533 |05 49 53.5095|-22 58 18.925| 5.87|
|HIP 102891|20 50 41.7016|-12 32 41.027| 5.87|
|HIP 32753 |06 49 49.8454|+16 12 10.487| 5.87|
|HIP 100574|20 23 44.3653|+37 28 35.214| 5.87|
|HIP 20804 |04 27 28.7700|+11 12 44.395| 5.87|
|HIP 62641 |12 50 10.8057|+37 31 00.784| 5.87|
|HIP 77909 |15 54 39.5380|-25 14 37.246| 5.87|
|HIP 207   |00 02 36.0822|+66 05 56.268| 5.87|
|HIP 5926  |01 16 11.9017|+71 44 37.843| 5.87|
|HIP 37915 |07 46 10.5587|-37 56 01.320| 5.87|
|HIP 28011 |05 55 30.1555|-04 36 59.385| 5.87|
|HIP 86219 |17 37 08.8372|+72 27 20.725| 5.87|
|HIP 39184 |08 00 49.9638|-54 09 04.666| 5.87|
|HIP 105412|21 21 04.3258|-04 33 36.548| 5.87|
|HIP 90637 |18 29 35.7104|+23 51 58.343| 5.87|
|HIP 46652 |09 30 43.2334|+33 39 20.980| 5.87|
|HIP 55763 |11 25 33.1280|-37 44 51.172| 5.87|
|HIP 70657 |14 27 07.1132|-65 49 17.802| 5.87|
|HIP 99889 |20 16 00.6071|+45 34 46.771| 5.87|
|HIP 98416 |19 59 47.4894|-09 57 26.223| 5.87|
|HIP 9572  |02 02 58.5536|-15 18 21.419| 5.87|
|HIP 109730|22 13 38.6502|+28 36 28.897| 5.87|
|HIP 35341 |07 18 02.2250|+40 53 00.107| 5.87|
|HIP 67836 |13 53 43.1104|-53 22 23.810| 5.87|
|HIP 6226  |01 19 48.2921|-00 30 32.382| 5.87|
|HIP 26487 |05 38 01.1124|+07 32 29.239| 5.87|
|HIP 94630 |19 15 24.8359|+30 31 35.203| 5.88|
|HIP 67194 |13 46 13.6335|+41 05 19.856| 5.88|
|HIP 73310 |14 58 53.6440|-11 08 37.911| 5.88|
|HIP 19129 |04 06 03.1703|+68 40 47.875| 5.88|
|HIP 50685 |10 21 03.4282|+68 44 51.843| 5.88|
|HIP 90930 |18 32 55.3295|-73 57 55.382| 5.88|
|HIP 21323 |04 34 37.9921|+28 57 40.333| 5.88|
|HIP 44024 |08 57 55.5730|-48 34 22.561| 5.88|
|HIP 29679 |06 15 08.4011|-20 16 20.137| 5.88|
|HIP 4346  |00 55 42.4043|-07 20 49.344| 5.88|
|HIP 109972|22 16 26.5126|+57 13 12.812| 5.88|
|HIP 30972 |06 30 02.9801|+46 41 07.928| 5.88|
|HIP 33415 |06 56 56.1292|+46 42 19.935| 5.88|
|HIP 61181 |12 32 09.8951|-73 00 03.755| 5.88|
|HIP 31159 |06 32 19.2261|+04 51 21.583| 5.88|
|HIP 53723 |10 59 30.9540|-16 21 13.250| 5.88|
|HIP 111394|22 34 02.8889|-01 34 27.045| 5.88|
|HIP 97783 |19 52 12.0051|-19 02 41.503| 5.88|
|HIP 14086 |03 01 37.4503|-28 05 25.736| 5.88|
|HIP 114366|23 09 44.6180|-28 05 18.874| 5.88|
|HIP 55086 |11 16 41.9261|+49 28 34.597| 5.88|
|HIP 3093  |00 39 22.0947|+21 15 04.946| 5.88|
|HIP 107232|21 43 04.4003|-14 23 59.132| 5.88|
|HIP 111259|22 32 26.3745|+39 46 47.118| 5.88|
|HIP 46620 |09 30 23.4533|-58 21 42.856| 5.88|
|HIP 74296 |15 11 08.7938|-84 47 16.159| 5.88|
|HIP 87460 |17 52 13.6591|-34 47 57.061| 5.88|
|HIP 65323 |13 23 18.9052|-04 55 27.798| 5.88|
|HIP 104171|21 06 23.3927|+71 25 55.485| 5.88|
|HIP 94013 |19 08 25.8846|+52 25 33.111| 5.88|
|HIP 83176 |16 59 57.7039|-25 05 31.783| 5.88|
|HIP 11670 |02 30 32.3141|+25 14 06.769| 5.88|
|HIP 31946 |06 40 32.2439|+71 44 55.536| 5.88|
|HIP 41935 |08 32 55.0557|+38 01 00.432| 5.88|
|HIP 73493 |15 01 13.0739|-38 03 29.933| 5.88|
|HIP 90915 |18 32 46.1469|+23 37 00.395| 5.88|
|HIP 28854 |06 05 27.0196|-10 14 33.573| 5.88|
|HIP 30545 |06 25 16.4069|-00 56 43.270| 5.88|
|HIP 1493  |00 18 38.2177|+31 31 02.042| 5.88|
|HIP 32226 |06 43 38.6459|+03 55 57.125| 5.88|
|HIP 11348 |02 26 00.3760|-15 20 28.015| 5.88|
|HIP 7601  |01 37 54.9801|-82 58 31.040| 5.88|
|HIP 98609 |20 01 44.7067|+24 48 01.531| 5.88|
|HIP 41074 |08 22 49.9396|-26 20 53.645| 5.88|
|HIP 62402 |12 47 18.9254|+62 46 52.099| 5.88|
|HIP 26865 |05 42 13.9584|-22 22 25.453| 5.88|
|HIP 20020 |04 17 40.2653|-63 15 19.770| 5.88|
|HIP 71353 |14 35 31.4979|-41 31 02.569| 5.88|
|HIP 2475  |00 31 25.6050|+33 34 54.054| 5.88|
|HIP 61558 |12 36 47.3708|-05 49 54.664| 5.88|
|HIP 24203 |05 11 45.3504|+01 02 13.397| 5.88|
|HIP 111934|22 40 22.3796|-30 39 30.102| 5.88|
|HIP 40305 |08 13 50.1985|+56 27 08.346| 5.88|
|HIP 29852 |06 17 09.5725|-37 15 12.394| 5.88|
|HIP 65550 |13 26 16.5769|+46 01 41.173| 5.88|
|HIP 74901 |15 18 26.1329|-00 27 40.454| 5.88|
|HIP 67605 |13 51 09.2086|+34 39 52.308| 5.89|
|HIP 14502 |03 07 19.0169|+64 03 27.366| 5.89|
|HIP 56287 |11 32 19.9964|-66 57 42.606| 5.89|
|HIP 84500 |17 16 31.7184|+01 12 38.102| 5.89|
|HIP 42008 |08 33 43.4867|+04 45 25.255| 5.89|
|HIP 88469 |18 03 52.4445|-24 21 38.613| 5.89|
|HIP 1630  |00 20 24.3920|+30 56 08.215| 5.89|
|HIP 9307  |01 59 35.5952|+21 03 30.977| 5.89|
|HIP 11381 |02 26 35.1641|-20 02 34.309| 5.89|
|HIP 58858 |12 04 16.5760|+21 27 32.988| 5.89|
|HIP 9353  |02 00 09.0247|+03 05 51.487| 5.89|
|HIP 38267 |07 50 23.8846|-50 30 33.713| 5.89|
|HIP 3170  |00 40 24.6560|-59 27 20.452| 5.89|
|HIP 58720 |12 02 37.7567|-69 11 32.176| 5.89|
|HIP 9001  |01 55 54.4737|+37 16 40.083| 5.89|
|HIP 43121 |08 46 56.0570|+12 06 36.275| 5.89|
|HIP 44307 |09 01 24.1292|+32 15 08.261| 5.89|
|HIP 40875 |08 20 25.9972|+57 44 35.681| 5.89|
|HIP 11033 |02 22 04.9772|-17 39 43.301| 5.89|
|HIP 63033 |12 54 58.7063|-44 09 05.063| 5.89|
|HIP 65241 |13 22 09.7297|+05 09 17.463| 5.89|
|HIP 93574 |19 03 29.6829|-68 45 19.918| 5.89|
|HIP 50860 |10 23 06.3377|+33 54 29.358| 5.89|
|HIP 28271 |05 58 24.4392|+01 50 13.659| 5.89|
|HIP 44283 |09 01 08.4875|-68 41 02.106| 5.89|
|HIP 11548 |02 28 48.5387|+29 55 53.702| 5.89|
|HIP 103460|20 57 40.6136|-16 01 53.557| 5.89|
|HIP 72432 |14 48 38.0572|-36 38 04.506| 5.89|
|HIP 96620 |19 38 41.1477|+54 58 24.222| 5.89|
|HIP 86248 |17 37 27.3118|-50 03 34.145| 5.89|
|HIP 41081 |08 22 55.1798|-52 07 25.597| 5.89|
|HIP 79357 |16 11 47.6047|+42 22 28.232| 5.89|
|HIP 96234 |19 34 08.4822|-40 02 04.679| 5.89|
|HIP 80212 |16 22 29.0739|-43 54 43.285| 5.89|
|HIP 62931 |12 53 48.9235|-60 22 34.465| 5.89|
|HIP 75565 |15 26 14.5283|-68 18 33.082| 5.89|
|HIP 81710 |16 41 23.1304|-68 17 45.940| 5.89|
|HIP 37752 |07 44 34.1993|-37 56 34.640| 5.89|
|HIP 52043 |10 38 02.6618|-57 15 22.719| 5.89|
|HIP 2903  |00 36 47.3118|+15 13 54.336| 5.89|
|HIP 24162 |05 11 19.1292|-02 29 26.829| 5.89|
|HIP 105269|21 19 22.1804|+38 14 14.934| 5.89|
|HIP 92117 |18 46 28.5827|-00 57 41.902| 5.89|
|HIP 93104 |18 58 01.9019|+38 15 58.258| 5.89|
|HIP 18735 |04 00 48.6859|+18 11 38.647| 5.89|
|HIP 69493 |14 13 40.6690|-00 50 42.448| 5.89|
|HIP 19284 |04 07 59.4114|+17 20 23.716| 5.89|
|HIP 28139 |05 56 49.3875|+11 31 16.305| 5.89|
|HIP 41676 |08 29 46.2940|+67 17 50.693| 5.89|
|HIP 116918|23 41 56.7061|+07 15 02.325| 5.89|
|HIP 116853|23 41 08.8711|-11 40 50.385| 5.89|
|HIP 101084|20 29 27.1060|+56 04 05.444| 5.89|
|HIP 112833|22 51 02.9374|+85 22 24.460| 5.89|
|HIP 58103 |11 55 00.0228|-63 16 45.044| 5.89|
|HIP 54537 |11 09 38.5543|+43 12 27.906| 5.89|
|HIP 13949 |02 59 39.8680|+41 01 58.992| 5.89|
|HIP 96016 |19 31 21.6142|+26 37 01.596| 5.89|
|HIP 114745|23 14 37.0166|+74 13 52.518| 5.89|
|HIP 37031 |07 36 34.7701|+05 51 43.575| 5.89|
|HIP 13121 |02 48 45.8693|+25 11 17.064| 5.89|
|HIP 77442 |15 48 34.4163|+28 09 24.397| 5.89|
|HIP 101843|20 38 18.6050|-81 17 20.292| 5.89|
|HIP 97229 |19 45 39.9158|+07 36 47.368| 5.89|
|HIP 92312 |18 48 53.3764|+19 19 43.577| 5.89|
|HIP 47544 |09 41 35.1054|+31 16 40.226| 5.90|
|HIP 27973 |05 54 59.0204|+31 42 06.958| 5.90|
|HIP 48519 |09 53 42.9269|+05 57 30.849| 5.90|
|HIP 75696 |15 27 51.4432|+60 40 12.808| 5.90|
|HIP 73087 |14 56 13.2380|+14 26 46.557| 5.90|
|HIP 46460 |09 28 30.5978|-66 42 07.159| 5.90|
|HIP 85409 |17 27 12.4607|-50 37 49.316| 5.90|
|HIP 53530 |10 57 07.8819|-50 45 54.177| 5.90|
|HIP 97122 |19 44 18.4016|+69 20 13.627| 5.90|
|HIP 64515 |13 13 23.3826|-50 41 59.229| 5.90|
|HIP 36640 |07 32 05.8172|-08 52 51.307| 5.90|
|HIP 7321  |01 34 16.5972|+37 14 13.911| 5.90|
|HIP 114407|23 10 09.7189|-40 35 29.170| 5.90|
|HIP 55249 |11 18 54.9815|+01 39 01.911| 5.90|
|HIP 71571 |14 38 14.0052|+18 17 54.730| 5.90|
|HIP 19076 |04 05 20.1495|+22 00 33.197| 5.90|
|HIP 74386 |15 12 04.2725|+18 58 33.613| 5.90|
|HIP 3456  |00 44 11.9154|-38 25 19.124| 5.90|
|HIP 90485 |18 27 49.4843|-29 49 00.848| 5.90|
|HIP 3834  |00 49 13.8984|-24 08 11.497| 5.90|
|HIP 33372 |06 56 25.8427|+09 57 23.759| 5.90|
|HIP 72296 |14 47 05.0586|-38 17 25.576| 5.90|
|HIP 51556 |10 31 51.3639|+32 22 46.335| 5.90|
|HIP 28343 |05 59 21.7838|+49 55 28.366| 5.90|
|HIP 43894 |08 56 30.5782|+40 12 05.642| 5.90|
|HIP 37995 |07 47 12.5584|-22 31 10.327| 5.90|
|HIP 330   |00 04 13.6637|+62 17 15.593| 5.90|
|HIP 7359  |01 34 49.0474|+18 27 38.421| 5.90|
|HIP 78877 |16 06 06.3842|-23 36 22.480| 5.90|
|HIP 98526 |20 00 58.9711|+08 33 27.968| 5.90|
|HIP 3193  |00 40 42.3812|-04 21 06.500| 5.90|
|HIP 28823 |06 05 03.4202|+42 58 55.148| 5.90|
|HIP 24294 |05 12 48.1162|-06 03 25.610| 5.90|
|HIP 34982 |07 14 15.5226|-09 56 51.142| 5.90|
